text,font_size,font-family,font-weight,page-number,x-pos-l,x-pos-r,y-pos-l,page-width,page-height,class,file_name
The paragraph requires the contractor to submit Class I ECPs through,11,TimesNewRomanPSMT,400,1,496.85,802.19,431.48,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
MEARS . Would electronic submission of DD Form 1692 direct to the,11,TimesNewRomanPSMT,400,1,496.85,804.77,417.48,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
COR with cover letter to the PCO be acceptable ( the requirements of,11,TimesNewRomanPSMT,400,1,496.85,798.83,403.48,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
CDRL B00A )?,11,TimesNewRomanPSMT,400,1,496.85,563.4,389.48,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
The paragraph states : “ The Contractor shall,11,TimesNewRomanPSMT,400,1,496.84,687.88,365.98,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
submit Class II ECPs using DD Form 1692 ”. Typically DD Form 1692,11,TimesNewRomanPSMT,400,1,496.84,808.36,351.97,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
is reserved for Class I changes due to the expense and complexity of,11,TimesNewRomanPSMT,400,1,496.84,796.3,337.97,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
completing the form . Would submitting Class II ECPs using Contractor,11,TimesNewRomanPSMT,400,1,496.84,810.07,323.97,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
formatted forms instead of DD Form 1692 be acceptable ?,11,TimesNewRomanPSMT,400,1,496.84,750.37,309.96,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
"Yes , the Government intends to have two ( 2 ) IPRs ",11,TimesNewRomanPSMT,400,1,820.52,1041.66,482.48,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
"in addition to the PAC , TRR , and PRR during the ",11,TimesNewRomanPSMT,400,1,820.52,1038.8,468.48,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
base year .,11,TimesNewRomanPSMT,400,1,820.52,864.09,454.48,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
"SOW 3.3.2.2 has been revised to read , "" The ",11,TimesNewRomanPSMT,400,1,820.52,1013.74,424.48,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
Contractor shall submit Class I ECPs using DD,11,TimesNewRomanPSMT,400,1,820.52,1028.34,410.48,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
"Form 1692 "". ",11,TimesNewRomanPSMT,400,1,820.52,876.26,396.48,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
"SOW 3.3.2.2 has been revised to read , "" The ",11,TimesNewRomanPSMT,400,1,820.52,1013.74,372.98,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
Contractor shall submit Class II ECPs using DD,11,TimesNewRomanPSMT,400,1,820.52,1031.67,358.98,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
Form 1692 or Contractor formatted forms,11,TimesNewRomanPSMT,400,1,820.52,1003.95,344.98,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
containing all required information sufficient to,11,TimesNewRomanPSMT,400,1,820.52,1028.84,330.98,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
"review the ECP "". ",11,TimesNewRomanPSMT,400,1,820.52,896.42,316.98,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
6,11,TimesNewRomanPS-BoldMT,700,1,100.35,105.85,199.98,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
SOW 3.3.6.1 Commercial Drawings,11,TimesNewRomanPSMT,400,1,195.02,396.13,200.31,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
Paragraph 3.3.6.1 requires contractors to provide drawings and evidence,11,TimesNewRomanPSMT,400,1,496.85,814.05,277.32,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
of compliance for commercial items . Our understanding of this,11,TimesNewRomanPSMT,400,1,496.85,773.44,263.32,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
requirement is that the contractor will provide Commercial drawings and,11,TimesNewRomanPSMT,400,1,496.85,815.83,249.32,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
compliance evidence for all commercially available items that have not,11,TimesNewRomanPSMT,400,1,496.85,807.23,235.32,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
otherwise been independently tested by the Government or governing,11,TimesNewRomanPSMT,400,1,496.85,801,221.31,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
body . Examples of these items might include the GPS Antenna and the,11,TimesNewRomanPSMT,400,1,496.85,810.97,207.31,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
"Digital Magnetic Compass component . This would not , however , ",11,TimesNewRomanPSMT,400,1,496.85,782.78,193.31,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
"include the SAASM GPS , as this device was tested and approved by the ",11,TimesNewRomanPSMT,400,1,496.85,813.24,179.32,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
Government under a separate activity . It would also not include items,11,TimesNewRomanPSMT,400,1,496.85,803.47,165.32,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
manufactured specifically for the CLRF IC as these items are being,11,TimesNewRomanPSMT,400,1,496.85,791.99,151.31,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
tested and verified through the First Article Test process . Does the,11,TimesNewRomanPSMT,400,1,496.85,787.9,137.31,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
Government concur with this interpretation of the requirement ?,11,TimesNewRomanPSMT,400,1,496.85,774.91,123.31,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
"No , the Government does not concur with this ",11,TimesNewRomanPSMT,400,1,820.52,1022.99,228.32,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
interpretation . The requirement is for Commercial,11,TimesNewRomanPSMT,400,1,820.52,1040.39,214.31,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
Drawings sufficient for provisioning and cataloging,11,TimesNewRomanPSMT,400,1,820.52,1046.86,200.31,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
in accordance with the maintenance concept as,11,TimesNewRomanPSMT,400,1,820.52,1025.93,186.31,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
outlined in SOW 3.3.6.1 .,11,TimesNewRomanPSMT,400,1,820.52,930.77,172.31,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
7,11,TimesNewRomanPS-BoldMT,700,1,100.35,105.85,69.48,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
SOW 3.4.5 Contractor Logistics Support,11,TimesNewRomanPSMT,400,1,195.01,414.92,69.81,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
“. . . the Contractor shall ship a condition code . . .”,11,TimesNewRomanPSMT,400,1,496.84,719.58,97.8,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
This statement is open to interpretation . Is it the statements intention to,11,TimesNewRomanPSMT,400,1,496.84,808.38,83.8,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
"mean repair and return in 30 days . As currently written , it could also ",11,TimesNewRomanPSMT,400,1,496.84,796.66,69.8,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
mean ship to a subcontractor / supplier for repair within 30 days .,11,TimesNewRomanPSMT,400,1,496.84,774.74,55.79,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
Recommend this statement be clarified .,11,TimesNewRomanPSMT,400,1,496.84,670.76,41.79,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
"The SOW has been revised to state , "" The Contractor ",11,TimesNewRomanPSMT,400,1,820.52,1050.66,90.82,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
shall ship a condition code “ A ” asset to the,11,TimesNewRomanPSMT,400,1,820.52,1008.76,76.82,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
Government within 30 calendar days of Contractor,11,TimesNewRomanPSMT,400,1,820.52,1043.01,62.81,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
"receipt of an inoperable CLRF IC ."" ",11,TimesNewRomanPSMT,400,1,820.52,974.48,48.81,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
1 of 7,11,Calibri,400,1,1044.85,1070.08,20.98,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
M67854-14-R-6001 CLRF IC DRAFT RFP DOCUMENTS - QUESTIONS AND ANSWERS - 1 JUL 14,12,TimesNewRomanPS-BoldMT,700,2,289.35,818.31,800.82,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
8,11,TimesNewRomanPS-BoldMT,700,2,100.35,105.85,764.65,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
Section B CLIN 0008,11,TimesNewRomanPSMT,400,2,185.85,313.36,764.98,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
9,11,TimesNewRomanPS-BoldMT,700,2,100.35,105.85,706.65,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
Section B Year 4 Tab,11,TimesNewRomanPSMT,400,2,185.85,313,706.98,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
Base year CLIN 008 indicates a minimum quantity of 50 . Out years 1,11,TimesNewRomanPSMT,400,2,496.85,802.03,778.98,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
through 4 specify a minimum quantity of 1 . Are these minimum,11,TimesNewRomanPSMT,400,2,496.85,778.25,764.98,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
quantities correct ?,11,TimesNewRomanPSMT,400,2,496.85,577.23,750.98,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
Year 4 of the Section B Spreadsheet has no entries for CLS Support . Is,11,TimesNewRomanPSMT,400,2,496.85,810.95,720.98,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
"this an oversight ? If not , is it the Government ’ s intention to transition to ",11,TimesNewRomanPSMT,400,2,496.85,814.59,706.98,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
a different depot support vehicle for CLRF IC systems ?,11,TimesNewRomanPSMT,400,2,496.85,740.08,692.98,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
"Yes , these minimum quantities are correct . ",11,TimesNewRomanPSMT,400,2,820.52,1008.92,764.98,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
"No , this is not an oversight . Yes , it is the ",11,TimesNewRomanPSMT,400,2,820.52,1002.28,734.98,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
Government ' s intention to transition to a different,11,TimesNewRomanPSMT,400,2,820.52,1037.11,720.98,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
depot support vehicle . CLS will consist of three ( 3 ),11,TimesNewRomanPSMT,400,2,820.52,1047.37,706.98,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
"one ( 1 ) year periods of performance ( CLINs 1003 , ",11,TimesNewRomanPSMT,400,2,820.52,1041.56,692.98,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
"2003 , 3003 ). ",11,TimesNewRomanPSMT,400,2,820.52,876.6,678.98,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
10,11,TimesNewRomanPS-BoldMT,700,2,97.68,108.68,619.65,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
Sections B and F CLINs 0005-0025 and 0030,11,TimesNewRomanPSMT,400,2,170.02,386.69,619.98,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
11,11,TimesNewRomanPS-BoldMT,700,2,97.68,108.68,525.46,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
Section F Deliveries and Performance,11,TimesNewRomanPSMT,400,2,186.52,385.7,525.62,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
Section F indicates the Government will purchase 10 FAT units and 90,11,TimesNewRomanPSMT,400,2,496.85,808.51,654.98,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
LRIP units . The base year of the section B spreadsheet begins with,11,TimesNewRomanPSMT,400,2,496.85,789.84,640.98,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
Quantity 50 for item 0008 ( Laser Rangefinder ). We understand the,11,TimesNewRomanPSMT,400,2,496.85,790.4,626.98,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
Government ’ s intention is to issue separate delivery orders for the 10,11,TimesNewRomanPSMT,400,2,496.85,799.34,612.97,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
"FAT units and the 90 LRIP units ? If so , should the procurement ",11,TimesNewRomanPSMT,400,2,496.85,779.43,598.97,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
quantities for the base year be adjusted accordingly ?,11,TimesNewRomanPSMT,400,2,496.85,725.9,584.97,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
"The delivery schedule depicts separate CLINs for FAT , 10 FAT Units , ",11,TimesNewRomanPSMT,400,2,496.85,805.76,553.62,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
"FUE , and 90 LRIP Units . Our understanding is that the Government ",11,TimesNewRomanPSMT,400,2,496.85,798.89,539.61,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
will place Delivery Orders at the onset of the contract and that delivery,11,TimesNewRomanPSMT,400,2,496.85,806.98,525.61,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
of LRIP units shall commence upon successful completion of the FAT,11,TimesNewRomanPSMT,400,2,496.85,805.07,511.61,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
and FUE . Does the Government concur with this understanding ?,11,TimesNewRomanPSMT,400,2,496.85,783.74,497.61,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
The minimum quantity for the entire life of the,11,TimesNewRomanPSMT,400,2,820.51,1026.25,654.97,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
contract for CLIN 0008 is fifty ( 50 ). The,11,TimesNewRomanPSMT,400,2,820.51,1001.92,640.97,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
Government intends to issue the inital Delivery,11,TimesNewRomanPSMT,400,2,820.51,1027.51,626.97,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
Order ( DO ) for a quantity of fourteen ( 14 ) FAT,11,TimesNewRomanPSMT,400,2,820.51,1029.38,612.96,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
Units and up to eighty-six ( 86 ) Low Rate Initial,11,TimesNewRomanPSMT,400,2,820.51,1028.93,598.96,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
Production ( LRIP ) Units .,11,TimesNewRomanPSMT,400,2,820.51,931.12,584.96,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
This understanding is partially correct . The initial,11,TimesNewRomanPSMT,400,2,820.51,1040.26,560.6,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
DO for a quantity of fourteen ( 14 ) FAT Units and,11,TimesNewRomanPSMT,400,2,820.51,1038.84,546.6,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
up to eighty-six ( 86 ) LRIP Units will be placed at,11,TimesNewRomanPSMT,400,2,820.51,1036.94,532.6,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
the onset of the contract . Delivery of units will,11,TimesNewRomanPSMT,400,2,820.51,1027.24,518.59,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
commence upon Government approval of the FAT,11,TimesNewRomanPSMT,400,2,820.51,1042.05,504.59,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
report .,11,TimesNewRomanPSMT,400,2,820.51,849.26,490.59,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
12,11,TimesNewRomanPS-BoldMT,700,2,97.68,108.68,283.92,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
Section H H Clause,11,TimesNewRomanPSMT,400,2,185.52,304.08,284.25,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
The Government has a requirement for the data,11,TimesNewRomanPSMT,400,2,820.52,1028.55,459.32,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
specified in CDRLs B004-B006 to enable the CLRF,11,TimesNewRomanPSMT,400,2,820.52,1050.01,445.32,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
"IC to interface with external systems , and to operate ",11,TimesNewRomanPSMT,400,2,820.52,1048.4,431.32,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
and maintain the CLRF IC . The Government,11,TimesNewRomanPSMT,400,2,820.52,1019.93,417.31,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
"anticipates that most , if not all , of the data required ",11,TimesNewRomanPSMT,400,2,820.52,1044.01,403.31,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
The draft Government Purpose Rights clause appears to conflict with,11,TimesNewRomanPSMT,400,2,496.85,799.68,396.32,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
"by SOW paragraphs 3.3.5 , 3.3.6.1 , and 3.3.6.2 , and ",11,TimesNewRomanPSMT,400,2,820.52,1046.86,389.31,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
"DFARS 227.7013-1 ( c ) which states offerors shall not be required , either ",11,TimesNewRomanPSMT,400,2,496.85,814.33,382.32,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
"CDRLs B004-B006 , will be either "" form , fit , and ",11,TimesNewRomanPSMT,400,2,820.52,1036.37,375.31,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
as a condition of being responsive to a solicitation or as a condition for,11,TimesNewRomanPSMT,400,2,496.85,806.37,368.32,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
"function data "" or data "" necessary for installation , ",11,TimesNewRomanPSMT,400,2,820.52,1033.93,361.3,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
"award , to sell or otherwise relinquish to the Government any rights in ",11,TimesNewRomanPSMT,400,2,496.85,800.69,354.31,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
"operation , maintenance , or training purposes ,"" and ",11,TimesNewRomanPSMT,400,2,820.52,1041.68,347.3,1100,850,,1bc825ee155a6dc3307f7523fab781b262c0c6f8.file.pdf.tetml
